Company,Model,Display Height,Display Width,Display Size,Display Quality,Display Type,Processor Name,Processor Generation,Memory,Ram,Videocard,Videocard Storage,Illuminated keyboard,Price,Website index
MSI,Katana GF66,1080,1920,15.6,FullHD,,Core i7,12650H,512,16,GeForce RTX3050Ti,4,0,555000,3
MSI,GF63 Thin,1080,1920,15.6,FullHD,,Core i5,11400H,256,8,Geforce RTX3050,4,1,375000,3
HP,,1080,1920,14.0,FullHD,,Ryzen 5,5500U,256,8,Radeon Graphics,,0,209000,3
Lenovo,Legion 5 Pro 16IAH7H,1600,2560,16.0,QHD,,Core i7,12700H,1,32,GeForce RTX3070,8,0,940000,3
Acer,Aspire 3,1080,1920,15.6,FullHD,,Core i7,1255U,256,8,Intel Iris Plus Graphics,,0,299000,3
MSI,Katana GF76,1080,1920,17.3,FullHD,,Core i7,12700H,512,16,GeForce RTX3050Ti,4,1,530000,3
MSI,GF63 Thin,1080,1920,15.6,FullHD,,Core i5,11400H,512,8,GeForce GTX1650,4,1,335000,3
HP,,768,1366,15.6,HD,,Core i3,1215U,256,4,Intel Iris Plus Graphics,,0,159000,3
HP,,768,1366,15.6,HD,,Core i7,1255U,512,8,Intel Iris Plus Graphics,,0,315000,3
HP,,1080,1920,15.6,FullHD,,Core i7,1255U,512,8,GeForce MX550,2,0,329000,3
HP,ProBook 640 G8,1080,1920,14.0,FullHD,,Core i7,1165G7,128,8,Intel Iris Plus Graphics,,0,310000,3
HP,Envy,1080,1920,15.6,FullHD,,Core i7,1255U,512,16,Intel Iris Plus Graphics,,1,390000,3
ASUS,ROG Strix Scar,1080,1920,15.6,FullHD,,Ryzen 9,5900HX,1,32,GeForce RTX3080,8,1,845000,3
Apple,MacBook Pro MNWD3,2234,3456,16.2,,,Apple M2,Pro,1,16,,,0,1094000,3
Apple,MacBook Pro MNW93,2234,3456,16.2,,,Apple M2,Pro,1,16,,,0,1094000,3
Apple,MacBook Pro MNWC3,2234,3456,16.2,,,Apple M2,Pro,512,16,,,0,955000,3
Apple,MacBook Pro MNW83,2234,3456,16.2,,,Apple M2,Pro,512,16,,,0,955000,3
Apple,MacBook Pro MPHJ3,1964,3024,14.2,,,Apple M2,Pro,1,16,,,0,995000,3
Apple,MacBook Pro MPHF3,1964,3024,14.2,,,Apple M2,Pro,1,16,,,0,995000,3
Apple,MacBook Pro MPHH3,1964,3024,14.2,,,Apple M2,Pro,512,16,,,0,793000,3
Apple,MacBook Pro MPHE3,1964,3024,14.2,,,Apple M2,Pro,512,16,,,0,793000,3
HP,Envy,1080,1920,15.6,FullHD,,Ryzen 7,5825U,512,8,Radeon Graphics,,1,329000,3
Dell,Precision 5760,1200,1920,17.3,FHD+,,Core i7,11850H,512,32,GeForce RTX A2000,4,1,955000,3
Acer,Swift 3,1080,1920,14.0,FullHD,,Core i7,1165G7,512,8,Iris Xe Graphics,,0,347000,3
Acer,Swift 3,1080,1920,14.0,FullHD,,Core i5,1135G7,512,8,Iris Xe Graphics,,1,288000,3
HP,,1080,1920,15.6,FullHD,,Core i3,1115G4,256,8,Intel Iris Plus Graphics,,0,194000,3
MSI,Katana GF66,1080,1920,15.6,FullHD,,Core i7,12650H,512,16,Geforce RTX3050,4,1,545000,3
MSI,Modern 15,1080,1920,15.6,FullHD,,Core i5,1235U,512,8,Intel Iris Plus Graphics,,1,299000,3
Lenovo,IP 1 15IAU7,1080,1920,15.6,FullHD,,Core i3,1215U,512,8,Intel Iris Plus Graphics,,0,190000,3
Lenovo,IP 3 17IAU7,1080,1920,17.3,FullHD,,Core i3,1215U,512,8,Intel Iris Plus Graphics,,0,265000,3
Lenovo,IP 3 15IAU7,1080,1920,15.6,FullHD,,Core i5,1235U,256,8,Intel Iris Plus Graphics,,0,231000,3
Dell,Precision 7670,1200,1920,16.0,FHD+,,Core i7,12850HX,256,64,Geforce RTX A3000,12,1,950000,3
Acer,Predator Triton 300,1080,1920,15.6,FullHD,,Core i7,11800H,512,16,GeForce RTX3060,6,1,599000,3
MSI,Summit E16 Flip,1200,1920,16.0,FHD+,,Core i7,1280P,1,16,Intel Iris Plus Graphics,,1,769000,3
MSI,GF63 Thin,1080,1920,15.6,FullHD,,Core i5,11400H,256,16,Geforce RTX3050,4,0,445000,3
HP,,768,1366,15.6,HD,,Ryzen 7,5700U,512,16,Radeon Graphics,,0,292000,3
Asus,VivoBook X515E,1080,1920,15.6,FullHD,,Core i7,1165G7,512,8,GeForce MX330,2,1,342000,3
HP,ProBook 450 G9,1080,1920,15.6,FullHD,,Core i7,1255U,512,12,Intel Iris Plus Graphics,,0,398000,3
HP,ProBook 450 G9,1080,1920,15.6,FullHD,,Core i5,1235U,256,8,Intel Iris Plus Graphics,,1,296000,3
HP,EliteBook 640 G9,1080,1920,14.0,FullHD,,Core i5,1245U,256,16,Intel Iris Plus Graphics,,1,274000,3
Asus,VivoBook,1080,1920,14.0,FullHD,,Core i7,1165G7,512,8,Intel Iris Plus Graphics,,0,370000,3
HP,,1080,1920,15.6,FullHD,,Ryzen 7,5700U,256,8,Radeon Graphics,,0,287000,3
Lenovo,IdeaPad Gaming 3 15IHU6,1080,1920,15.6,FullHD,,Core i5,11300H,256,8,GeForce GTX1650,4,0,329000,3
Dell,Inspiron 7506,1080,1920,15.6,FullHD,,Core i5,1135G7,256,8,Intel Iris Plus Graphics,,1,345000,3
Microsoft,Surface Laptop 4,1440,2560,13.5,QHD,,Core i7,1185G7,256,16,Intel Iris Plus Graphics,,1,598000,3
Asus,VivoBook K3400P OLED,1800,2880,14.0,,,Core i7,11370H,512,8,GeForce GTX1650,4,0,394000,3
Dell,Precision 7670,1200,1920,16.0,FHD+,,Core i9,12950HX,2,64,GeForce RTX A4500,16,1,1415000,3
Lenovo,Flex 5 16IAU7,1200,1920,16.0,FHD+,,Core i7,1255U,512,16,Intel Iris Plus Graphics,,1,429000,3
Dell,Inspiron 15 7620 (2 In 1),1200,1920,16.0,FHD+,,Core i7,1260P,512,16,Intel Iris Plus Graphics,,1,462000,3
Asus,TUF Gaming F15,1080,1920,15.6,FullHD,,Core i7,12650H,512,16,GeForce RTX3070,8,1,607000,3
Asus,ROG Strix G15,1080,1920,15.6,FullHD,,Ryzen 9,6900HX,1,16,GeForce RTX3060,6,0,740000,3
Dell,XPS 9520,1200,1920,15.6,FHD+,,Core i7,12700H,512,32,Geforce RTX3050,4,0,648000,3
HP,,768,1366,14.0,HD,,Core i5,1135G7,256,8,Intel Iris Plus Graphics,,0,227000,3
HP,,768,1366,15.6,HD,,Core i3,1215U,256,8,Intel Iris Plus Graphics,,0,169000,3
HP,,900,1600,17.3,HD+,,Core i7,1165G7,1,16,Intel Iris Plus Graphics,,1,348000,3
HP,Pavilion X360,1080,1920,14.0,FullHD,,Core i5,1235U,512,8,Intel Iris Plus Graphics,,0,297000,3
Asus,VivoBook,1080,1920,14.0,FullHD,,Ryzen 5,5500U,256,8,Radeon Graphics,,1,295000,3
MSI,GF63 Thin,1080,1920,15.6,FullHD,,Core i5,11400H,512,8,Geforce RTX3050,4,0,419000,3
Lenovo,IdeaPad 5 Pro 16IHU6,1440,2560,16.0,QHD,,Core i5,11300H,512,8,MX450,2,1,277000,3
HP,,1080,1920,15.6,FullHD,,Core i5,10210U,256,8,GeForce MX110,2,0,245000,3
Lenovo,ThinkPad X1 Carbon Gen. 9,1200,1920,14.0,FHD+,,Core i5,1145G7,256,8,Intel Iris Plus Graphics,,0,462000,3
Asus,ZenBook Q409Z,1080,1920,14.0,FullHD,,Core i5,1240P,256,8,Intel Iris Plus Graphics,,1,345000,3
Dell,XPS 15 9520,1200,1920,15.6,FHD+,,Core i5,12500H,512,16,Intel Iris Plus Graphics,,1,514000,3
HP,Victus,1080,1920,15.6,FullHD,,Core i5,12450H,512,8,GeForce GTX1650,4,1,310000,3
Dell,XPS 15 9520,1200,1920,15.6,FHD+,,Core i5,12500H,512,16,Intel Iris Plus Graphics,,0,514000,3
Dell,XPS 9310 Touch,2160,3840,13.4,4K,,Core i7,1165G7,256,8,Intel Xe Graphics,,1,496000,3
Asus,ROG Strix G15,1080,1920,15.6,FullHD,,Ryzen 9,5980HX,512,16,Radeon RX6800M,12,0,635000,3
Dell,Vostro 3400,1080,1920,14.0,FullHD,,Core i5,1135G7,256,8,Intel Iris Plus Graphics,,0,345000,3
Acer,Nitro 5,1080,1920,15.6,FullHD,,Core i5,11400H,256,8,GeForce GTX1650,4,1,370000,3
MSI,Modern 15,1080,1920,15.6,FullHD,,Core i7,1195G7,512,8,Intel Iris Plus Graphics,,0,345000,3
MSI,Modern 15,1080,1920,15.6,FullHD,,Core i7,1195G7,512,8,Intel Iris Plus Graphics,,0,379000,3
Dell,Vostro 3510,1080,1920,15.6,FullHD,,Core i5,1135G7,256,4,Intel Iris Plus Graphics,,0,225000,3
MSI,Modern 15,1080,1920,15.6,FullHD,,Core i3,1115G4,256,8,Intel Iris Plus Graphics,,0,279000,3
